time,y,x,band,spatial_ref,Corn3_pydms_sharpened_modis_catd
2022-06-01,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-06-01,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-06-01,4218915.448835425,629385.2947743271,1.0,0.0,25.127204589843757
2022-06-01,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-06-01,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-06-01,4218124.264616517,629385.2947743271,1.0,0.0,26.385688476562507
2022-06-01,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-06-01,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-06-02,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-06-02,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-06-02,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-06-02,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-06-02,4218915.448835425,629385.2947743271,1.0,0.0,16.02591430664063
2022-06-02,4218124.264616517,629385.2947743271,1.0,0.0,16.10269653320313
2022-06-02,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-06-02,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-06-03,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-06-03,4218124.264616517,629385.2947743271,1.0,0.0,8.92034179687505
2022-06-03,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-06-03,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-06-03,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-06-03,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-06-03,4218915.448835425,629385.2947743271,1.0,0.0,5.838890380859425
2022-06-03,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-06-04,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-06-04,4218124.264616517,629385.2947743271,1.0,0.0,NA
2022-06-04,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-06-04,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-06-04,4218915.448835425,629385.2947743271,1.0,0.0,NA
2022-06-04,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-06-04,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-06-04,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-06-05,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-06-05,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-06-05,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-06-05,4218915.448835425,629385.2947743271,1.0,0.0,1.173956298828159
2022-06-05,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-06-05,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-06-05,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-06-05,4218124.264616517,629385.2947743271,1.0,0.0,1.801885986328159
2022-06-06,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-06-06,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-06-06,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-06-06,4218124.264616517,629385.2947743271,1.0,0.0,27.558510742187536
2022-06-06,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-06-06,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-06-06,4218915.448835425,629385.2947743271,1.0,0.0,25.18158813476566
2022-06-06,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-06-07,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-06-07,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-06-07,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-06-07,4218915.448835425,629385.2947743271,1.0,0.0,14.916241455078136
2022-06-07,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-06-07,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-06-07,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-06-07,4218124.264616517,629385.2947743271,1.0,0.0,15.932171630859386
2022-06-08,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-06-08,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-06-08,4218124.264616517,629385.2947743271,1.0,0.0,21.58114746093753
2022-06-08,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-06-08,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-06-08,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-06-08,4218915.448835425,629385.2947743271,1.0,0.0,19.382691650390655
2022-06-08,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-06-09,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-06-09,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-06-09,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-06-09,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-06-09,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-06-09,4218915.448835425,629385.2947743271,1.0,0.0,16.94040405273438
2022-06-09,4218124.264616517,629385.2947743271,1.0,0.0,18.282902832031255
2022-06-09,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-06-10,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-06-10,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-06-10,4218915.448835425,629385.2947743271,1.0,0.0,14.939289550781268
2022-06-10,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-06-10,4218124.264616517,629385.2947743271,1.0,0.0,16.281727294921893
2022-06-10,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-06-10,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-06-10,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-06-11,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-06-11,4218915.448835425,629385.2947743271,1.0,0.0,15.374273681640659
2022-06-11,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-06-11,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-06-11,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-06-11,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-06-11,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-06-11,4218124.264616517,629385.2947743271,1.0,0.0,16.738134765625034
2022-06-12,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-06-12,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-06-12,4218915.448835425,629385.2947743271,1.0,0.0,9.492974853515648
2022-06-12,4218124.264616517,629385.2947743271,1.0,0.0,9.601617431640648
2022-06-12,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-06-12,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-06-12,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-06-12,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-06-13,4218915.448835425,629385.2947743271,1.0,0.0,22.008518066406282
2022-06-13,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-06-13,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-06-13,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-06-13,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-06-13,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-06-13,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-06-13,4218124.264616517,629385.2947743271,1.0,0.0,22.615146484375032
2022-06-14,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-06-14,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-06-14,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-06-14,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-06-14,4218915.448835425,629385.2947743271,1.0,0.0,13.378040771484393
2022-06-14,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-06-14,4218124.264616517,629385.2947743271,1.0,0.0,14.374378662109393
2022-06-14,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-06-15,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-06-15,4218124.264616517,629385.2947743271,1.0,0.0,21.4031982421875
2022-06-15,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-06-15,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-06-15,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-06-15,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-06-15,4218915.448835425,629385.2947743271,1.0,0.0,20.03460693359375
2022-06-15,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-06-16,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-06-16,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-06-16,4218124.264616517,629385.2947743271,1.0,0.0,17.562153320312518
2022-06-16,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-06-16,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-06-16,4218915.448835425,629385.2947743271,1.0,0.0,13.212971191406268
2022-06-16,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-06-16,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-06-17,4218124.264616517,629385.2947743271,1.0,0.0,15.249586181640666
2022-06-17,4218915.448835425,629385.2947743271,1.0,0.0,12.449903564453166
2022-06-17,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-06-17,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-06-17,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-06-17,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-06-17,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-06-17,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-06-18,4218915.448835425,629385.2947743271,1.0,0.0,14.727365722656259
2022-06-18,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-06-18,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-06-18,4218124.264616517,629385.2947743271,1.0,0.0,19.66755126953126
2022-06-18,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-06-18,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-06-18,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-06-18,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-06-19,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-06-19,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-06-19,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-06-19,4218124.264616517,629385.2947743271,1.0,0.0,11.406223144531282
2022-06-19,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-06-19,4218915.448835425,629385.2947743271,1.0,0.0,9.147128906250032
2022-06-19,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-06-19,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-06-20,4218124.264616517,629385.2947743271,1.0,0.0,17.85281860351563
2022-06-20,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-06-20,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-06-20,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-06-20,4218915.448835425,629385.2947743271,1.0,0.0,14.47128784179688
2022-06-20,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-06-20,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-06-20,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-06-21,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-06-21,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-06-21,4218915.448835425,629385.2947743271,1.0,0.0,3.8585485839843727
2022-06-21,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-06-21,4218124.264616517,629385.2947743271,1.0,0.0,4.685117187499998
2022-06-21,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-06-21,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-06-21,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-06-22,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-06-22,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-06-22,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-06-22,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-06-22,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-06-22,4218915.448835425,629385.2947743271,1.0,0.0,-2.562734374999991
2022-06-22,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-06-22,4218124.264616517,629385.2947743271,1.0,0.0,5.272775878906259
2022-06-23,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-06-23,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-06-23,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-06-23,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-06-23,4218124.264616517,629385.2947743271,1.0,0.0,10.445209960937518
2022-06-23,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-06-23,4218915.448835425,629385.2947743271,1.0,0.0,4.079151611328143
2022-06-23,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-06-24,4218124.264616517,629385.2947743271,1.0,0.0,13.116915283203127
2022-06-24,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-06-24,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-06-24,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-06-24,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-06-24,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-06-24,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-06-24,4218915.448835425,629385.2947743271,1.0,0.0,10.160433349609377
2022-06-25,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-06-25,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-06-25,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-06-25,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-06-25,4218915.448835425,629385.2947743271,1.0,0.0,9.851295166015632
2022-06-25,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-06-25,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-06-25,4218124.264616517,629385.2947743271,1.0,0.0,12.084937744140632
2022-06-26,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-06-26,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-06-26,4218915.448835425,629385.2947743271,1.0,0.0,10.916408691406275
2022-06-26,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-06-26,4218124.264616517,629385.2947743271,1.0,0.0,12.406276855468775
2022-06-26,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-06-26,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-06-26,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-06-27,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-06-27,4218915.448835425,629385.2947743271,1.0,0.0,8.727891845703141
2022-06-27,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-06-27,4218124.264616517,629385.2947743271,1.0,0.0,11.650834960937516
2022-06-27,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-06-27,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-06-27,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-06-27,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-06-28,4218124.264616517,629385.2947743271,1.0,0.0,4.347913818359416
2022-06-28,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-06-28,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-06-28,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-06-28,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-06-28,4218915.448835425,629385.2947743271,1.0,0.0,3.720472412109416
2022-06-28,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-06-28,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-06-29,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-06-29,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-06-29,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-06-29,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-06-29,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-06-29,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-06-29,4218124.264616517,629385.2947743271,1.0,0.0,13.475689697265636
2022-06-29,4218915.448835425,629385.2947743271,1.0,0.0,10.775616455078136
2022-06-30,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-06-30,4218124.264616517,629385.2947743271,1.0,0.0,9.697156982421916
2022-06-30,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-06-30,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-06-30,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-06-30,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-06-30,4218915.448835425,629385.2947743271,1.0,0.0,8.508314208984416
2022-06-30,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-07-01,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-07-01,4218915.448835425,629385.2947743271,1.0,0.0,11.330277099609418
2022-07-01,4218124.264616517,629385.2947743271,1.0,0.0,13.454392089843793
2022-07-01,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-07-01,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-07-01,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-07-01,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-07-01,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-07-02,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-07-02,4218124.264616517,629385.2947743271,1.0,0.0,9.304891357421923
2022-07-02,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-07-02,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-07-02,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-07-02,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-07-02,4218915.448835425,629385.2947743271,1.0,0.0,8.026174316406298
2022-07-02,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-07-03,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-07-03,4218124.264616517,629385.2947743271,1.0,0.0,11.227283935546893
2022-07-03,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-07-03,4218915.448835425,629385.2947743271,1.0,0.0,10.914967041015643
2022-07-03,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-07-03,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-07-03,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-07-03,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-07-04,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-07-04,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-07-04,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-07-04,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-07-04,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-07-04,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-07-04,4218124.264616517,629385.2947743271,1.0,0.0,2.8101245117187545
2022-07-04,4218915.448835425,629385.2947743271,1.0,0.0,3.4907885742187545
2022-07-05,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-07-05,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-07-05,4218915.448835425,629385.2947743271,1.0,0.0,7.2075451660156205
2022-07-05,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-07-05,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-07-05,4218124.264616517,629385.2947743271,1.0,0.0,7.9773510742187455
2022-07-05,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-07-05,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-07-06,4218124.264616517,629385.2947743271,1.0,0.0,9.453466796875034
2022-07-06,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-07-06,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-07-06,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-07-06,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-07-06,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-07-06,4218915.448835425,629385.2947743271,1.0,0.0,8.587896728515659
2022-07-06,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-07-07,4218915.448835425,629385.2947743271,1.0,0.0,6.368419189453164
2022-07-07,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-07-07,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-07-07,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-07-07,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-07-07,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-07-07,4218124.264616517,629385.2947743271,1.0,0.0,6.297496337890664
2022-07-07,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-07-08,4218124.264616517,629385.2947743271,1.0,0.0,8.678355712890664
2022-07-08,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-07-08,4218915.448835425,629385.2947743271,1.0,0.0,8.591380615234414
2022-07-08,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-07-08,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-07-08,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-07-08,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-07-08,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-07-09,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-07-09,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-07-09,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-07-09,4218915.448835425,629385.2947743271,1.0,0.0,7.209421386718759
2022-07-09,4218124.264616517,629385.2947743271,1.0,0.0,7.016367187500009
2022-07-09,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-07-09,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-07-09,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-07-10,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-07-10,4218915.448835425,629385.2947743271,1.0,0.0,6.728413085937518
2022-07-10,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-07-10,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-07-10,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-07-10,4218124.264616517,629385.2947743271,1.0,0.0,6.746967773437518
2022-07-10,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-07-10,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-07-11,4218915.448835425,629039.988318814,1.0,0.0,NA
2022-07-11,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-07-11,4218562.796391891,629039.988318814,1.0,0.0,NA
2022-07-11,4218124.264616517,629385.2947743271,1.0,0.0,5.185003662109409
2022-07-11,4218915.448835425,629385.2947743271,1.0,0.0,5.108160400390659
2022-07-11,4219026.109108419,629385.2947743271,1.0,0.0,NA
2022-07-11,4218124.264616517,629039.988318814,1.0,0.0,NA
2022-07-11,4218562.796391891,629385.2947743271,1.0,0.0,NA
2022-07-12,4219026.109108419,629039.988318814,1.0,0.0,NA
2022-07-12,4218124.264616517,629039.988318814,1.0,0.0,NA
